date,county,state,fips,cases,deaths
2020-09-01,Iroquois,Illinois,17075.0,306,19.0
2020-09-01,Jackson,Illinois,17077.0,951,22.0
2020-09-01,Jasper,Illinois,17079.0,132,7.0
2020-09-01,Jefferson,Illinois,17081.0,462,34.0
2020-09-01,Jersey,Illinois,17083.0,278,6.0
2020-09-01,Jo Daviess,Illinois,17085.0,177,2.0
2020-09-01,Johnson,Illinois,17087.0,117,0.0
2020-09-01,Kane,Illinois,17089.0,11326,313.0
2020-09-01,Kankakee,Illinois,17091.0,2303,71.0
2020-09-01,Kendall,Illinois,17093.0,1693,25.0
2020-09-01,Knox,Illinois,17095.0,459,3.0
2020-09-01,LaSalle,Illinois,17099.0,1273,48.0
2020-09-01,Lake,Illinois,17097.0,14649,467.0
2020-09-01,Lawrence,Illinois,17101.0,136,0.0
2020-09-01,Lee,Illinois,17103.0,243,1.0
2020-09-01,Livingston,Illinois,17105.0,199,4.0
2020-09-01,Logan,Illinois,17107.0,265,1.0
2020-09-01,Macon,Illinois,17115.0,988,27.0
2020-09-01,Macoupin,Illinois,17117.0,352,4.0
2020-09-01,Madison,Illinois,17119.0,4102,100.0
2020-09-01,Marion,Illinois,17121.0,278,0.0
2020-09-01,Marshall,Illinois,17123.0,53,0.0
2020-09-01,Mason,Illinois,17125.0,87,1.0
2020-09-01,Massac,Illinois,17127.0,65,1.0
2020-09-01,McDonough,Illinois,17109.0,215,15.0
2020-09-01,McHenry,Illinois,17111.0,3938,117.0
2020-09-01,McLean,Illinois,17113.0,1869,16.0
2020-09-01,Menard,Illinois,17129.0,70,0.0
2020-09-01,Mercer,Illinois,17131.0,103,5.0
2020-09-01,Monroe,Illinois,17133.0,461,14.0
2020-09-01,Montgomery,Illinois,17135.0,251,7.0
2020-09-01,Morgan,Illinois,17137.0,500,20.0
2020-09-01,Moultrie,Illinois,17139.0,162,2.0
2020-09-01,Ogle,Illinois,17141.0,504,5.0
2020-09-01,Peoria,Illinois,17143.0,2414,40.0
2020-09-01,Perry,Illinois,17145.0,294,9.0
2020-09-01,Piatt,Illinois,17147.0,80,0.0
2020-09-01,Pike,Illinois,17149.0,73,0.0
2020-09-01,Pope,Illinois,17151.0,19,1.0
2020-09-01,Pulaski,Illinois,17153.0,125,1.0
2020-09-01,Putnam,Illinois,17155.0,20,0.0
2020-09-01,Randolph,Illinois,17157.0,748,7.0
2020-09-01,Richland,Illinois,17159.0,65,3.0
2020-09-01,Rock Island,Illinois,17161.0,2266,63.0
2020-09-01,Saline,Illinois,17165.0,164,3.0
2020-09-01,Sangamon,Illinois,17167.0,1846,40.0
2020-09-01,Schuyler,Illinois,17169.0,23,0.0
2020-09-01,Scott,Illinois,17171.0,46,0.0
2020-09-01,Shelby,Illinois,17173.0,210,3.0
2020-09-01,St. Clair,Illinois,17163.0,5935,175.0
2020-09-01,Stark,Illinois,17175.0,24,0.0
2020-09-01,Stephenson,Illinois,17177.0,381,6.0
2020-09-01,Tazewell,Illinois,17179.0,1109,10.0
2020-09-01,Union,Illinois,17181.0,432,24.0
2020-09-01,Unknown,Illinois,,1645,207.0
2020-09-01,Vermilion,Illinois,17183.0,344,4.0
2020-09-01,Wabash,Illinois,17185.0,108,1.0
2020-09-01,Warren,Illinois,17187.0,258,1.0
2020-09-01,Washington,Illinois,17189.0,115,1.0
2020-09-01,Wayne,Illinois,17191.0,112,2.0
2020-09-01,White,Illinois,17193.0,125,0.0
2020-09-01,Whiteside,Illinois,17195.0,541,19.0
2020-09-01,Will,Illinois,17197.0,11692,362.0
2020-09-01,Williamson,Illinois,17199.0,927,13.0
2020-09-01,Winnebago,Illinois,17201.0,4278,151.0
2020-09-01,Woodford,Illinois,17203.0,281,4.0
2020-10-01,Adams,Illinois,17001.0,1209,10.0
2020-10-01,Alexander,Illinois,17003.0,87,1.0
2020-10-01,Bond,Illinois,17005.0,349,7.0
2020-10-01,Boone,Illinois,17007.0,1160,23.0
2020-10-01,Brown,Illinois,17009.0,70,0.0
2020-10-01,Bureau,Illinois,17011.0,685,12.0
2020-10-01,Calhoun,Illinois,17013.0,64,0.0
2020-10-01,Carroll,Illinois,17015.0,242,6.0
2020-10-01,Cass,Illinois,17017.0,409,11.0
2020-10-01,Champaign,Illinois,17019.0,4879,22.0
2020-10-01,Christian,Illinois,17021.0,595,14.0
2020-10-01,Clark,Illinois,17023.0,184,3.0
2020-10-01,Clay,Illinois,17025.0,173,0.0
2020-10-01,Clinton,Illinois,17027.0,1239,21.0
2020-10-01,Coles,Illinois,17029.0,1522,31.0
2020-10-01,Cook,Illinois,17031.0,146152,5229.0
2020-10-01,Crawford,Illinois,17033.0,472,5.0
2020-10-01,Cumberland,Illinois,17035.0,221,5.0
2020-10-01,De Witt,Illinois,17039.0,133,2.0
2020-10-01,DeKalb,Illinois,17037.0,1711,39.0
2020-10-01,Douglas,Illinois,17041.0,326,7.0
2020-10-01,DuPage,Illinois,17043.0,17873,565.0
2020-10-01,Edgar,Illinois,17045.0,118,8.0
2020-10-01,Edwards,Illinois,17047.0,70,0.0
2020-10-01,Effingham,Illinois,17049.0,896,3.0
2020-10-01,Fayette,Illinois,17051.0,449,7.0
2020-10-01,Ford,Illinois,17053.0,109,5.0
2020-10-01,Franklin,Illinois,17055.0,556,4.0
2020-10-01,Fulton,Illinois,17057.0,197,0.0
2020-10-01,Gallatin,Illinois,17059.0,76,2.0
2020-10-01,Greene,Illinois,17061.0,238,13.0
2020-10-01,Grundy,Illinois,17063.0,698,6.0
2020-10-01,Hamilton,Illinois,17065.0,74,2.0
2020-10-01,Hancock,Illinois,17067.0,231,3.0
2020-10-01,Hardin,Illinois,17069.0,40,0.0
2020-10-01,Henderson,Illinois,17071.0,72,0.0
2020-10-01,Henry,Illinois,17073.0,684,5.0
2020-10-01,Iroquois,Illinois,17075.0,368,19.0
2020-10-01,Jackson,Illinois,17077.0,1281,24.0
2020-10-01,Jasper,Illinois,17079.0,213,10.0
2020-10-01,Jefferson,Illinois,17081.0,650,38.0
2020-10-01,Jersey,Illinois,17083.0,400,18.0
2020-10-01,Jo Daviess,Illinois,17085.0,282,2.0
2020-10-01,Johnson,Illinois,17087.0,168,0.0
2020-10-01,Kane,Illinois,17089.0,13379,327.0
2020-10-01,Kankakee,Illinois,17091.0,2816,77.0
2020-10-01,Kendall,Illinois,17093.0,2135,26.0
2020-10-01,Knox,Illinois,17095.0,718,3.0
2020-10-01,LaSalle,Illinois,17099.0,1768,57.0
2020-10-01,Lake,Illinois,17097.0,17308,490.0
2020-10-01,Lawrence,Illinois,17101.0,267,3.0
2020-10-01,Lee,Illinois,17103.0,412,1.0
2020-10-01,Livingston,Illinois,17105.0,418,6.0
2020-10-01,Logan,Illinois,17107.0,473,1.0
2020-10-01,Macon,Illinois,17115.0,1672,45.0
2020-10-01,Macoupin,Illinois,17117.0,576,7.0
2020-10-01,Madison,Illinois,17119.0,5937,144.0
2020-10-01,Marion,Illinois,17121.0,595,2.0
2020-10-01,Marshall,Illinois,17123.0,113,0.0
2020-10-01,Mason,Illinois,17125.0,167,1.0
2020-10-01,Massac,Illinois,17127.0,121,2.0
2020-10-01,McDonough,Illinois,17109.0,498,15.0
2020-10-01,McHenry,Illinois,17111.0,4760,123.0
2020-10-01,McLean,Illinois,17113.0,3346,24.0
2020-10-01,Menard,Illinois,17129.0,129,1.0
2020-10-01,Mercer,Illinois,17131.0,145,5.0
2020-10-01,Monroe,Illinois,17133.0,697,16.0
2020-10-01,Montgomery,Illinois,17135.0,398,12.0
2020-10-01,Morgan,Illinois,17137.0,697,24.0
2020-10-01,Moultrie,Illinois,17139.0,230,4.0
2020-10-01,Ogle,Illinois,17141.0,792,6.0
2020-10-01,Peoria,Illinois,17143.0,3592,52.0
2020-10-01,Perry,Illinois,17145.0,360,15.0
2020-10-01,Piatt,Illinois,17147.0,145,0.0
2020-10-01,Pike,Illinois,17149.0,144,1.0
2020-10-01,Pope,Illinois,17151.0,30,1.0
2020-10-01,Pulaski,Illinois,17153.0,187,1.0
2020-10-01,Putnam,Illinois,17155.0,64,0.0
2020-10-01,Randolph,Illinois,17157.0,966,11.0
2020-10-01,Richland,Illinois,17159.0,227,6.0
2020-10-01,Rock Island,Illinois,17161.0,3197,85.0
2020-10-01,Saline,Illinois,17165.0,372,4.0
2020-10-01,Sangamon,Illinois,17167.0,2521,47.0
2020-10-01,Schuyler,Illinois,17169.0,53,0.0
2020-10-01,Scott,Illinois,17171.0,80,0.0
2020-10-01,Shelby,Illinois,17173.0,415,4.0
2020-10-01,St. Clair,Illinois,17163.0,7571,193.0
2020-10-01,Stark,Illinois,17175.0,56,2.0
2020-10-01,Stephenson,Illinois,17177.0,552,6.0
2020-10-01,Tazewell,Illinois,17179.0,1851,29.0
2020-10-01,Union,Illinois,17181.0,530,24.0
2020-10-01,Unknown,Illinois,,2412,240.0
2020-10-01,Vermilion,Illinois,17183.0,882,4.0
2020-10-01,Wabash,Illinois,17185.0,164,3.0
2020-10-01,Warren,Illinois,17187.0,338,2.0
2020-10-01,Washington,Illinois,17189.0,224,1.0
2020-10-01,Wayne,Illinois,17191.0,310,5.0
2020-10-01,White,Illinois,17193.0,182,0.0
2020-10-01,Whiteside,Illinois,17195.0,824,21.0
2020-10-01,Will,Illinois,17197.0,14331,382.0
2020-10-01,Williamson,Illinois,17199.0,1442,50.0
2020-10-01,Winnebago,Illinois,17201.0,6455,156.0
2020-10-01,Woodford,Illinois,17203.0,442,7.0
2020-11-01,Adams,Illinois,17001.0,2297,27.0
2020-11-01,Alexander,Illinois,17003.0,154,2.0
2020-11-01,Bond,Illinois,17005.0,544,9.0
2020-11-01,Boone,Illinois,17007.0,2171,26.0
2020-11-01,Brown,Illinois,17009.0,127,0.0
2020-11-01,Bureau,Illinois,17011.0,1022,19.0
2020-11-01,Calhoun,Illinois,17013.0,84,0.0
2020-11-01,Carroll,Illinois,17015.0,506,14.0
2020-11-01,Cass,Illinois,17017.0,476,11.0
2020-11-01,Champaign,Illinois,17019.0,6824,28.0
2020-11-01,Christian,Illinois,17021.0,912,32.0
2020-11-01,Clark,Illinois,17023.0,334,18.0
2020-11-01,Clay,Illinois,17025.0,350,14.0
2020-11-01,Clinton,Illinois,17027.0,1919,31.0
2020-11-01,Coles,Illinois,17029.0,2178,40.0
2020-11-01,Cook,Illinois,17031.0,193102,5500.0
2020-11-01,Crawford,Illinois,17033.0,684,6.0
2020-11-01,Cumberland,Illinois,17035.0,323,6.0
2020-11-01,De Witt,Illinois,17039.0,303,6.0
2020-11-01,DeKalb,Illinois,17037.0,2779,43.0
2020-11-01,Douglas,Illinois,17041.0,825,9.0
2020-11-01,DuPage,Illinois,17043.0,25681,622.0
2020-11-01,Edgar,Illinois,17045.0,175,11.0
2020-11-01,Edwards,Illinois,17047.0,116,0.0
2020-11-01,Effingham,Illinois,17049.0,1330,4.0
2020-11-01,Fayette,Illinois,17051.0,735,24.0
2020-11-01,Ford,Illinois,17053.0,222,16.0
2020-11-01,Franklin,Illinois,17055.0,1110,10.0
2020-11-01,Fulton,Illinois,17057.0,657,2.0
2020-11-01,Gallatin,Illinois,17059.0,117,2.0
2020-11-01,Greene,Illinois,17061.0,342,17.0
2020-11-01,Grundy,Illinois,17063.0,1125,7.0
2020-11-01,Hamilton,Illinois,17065.0,148,2.0
2020-11-01,Hancock,Illinois,17067.0,369,4.0
2020-11-01,Hardin,Illinois,17069.0,59,0.0
2020-11-01,Henderson,Illinois,17071.0,137,0.0
2020-11-01,Henry,Illinois,17073.0,888,9.0
2020-11-01,Iroquois,Illinois,17075.0,572,19.0
2020-11-01,Jackson,Illinois,17077.0,1660,26.0
2020-11-01,Jasper,Illinois,17079.0,294,10.0
2020-11-01,Jefferson,Illinois,17081.0,1017,52.0
2020-11-01,Jersey,Illinois,17083.0,495,21.0
2020-11-01,Jo Daviess,Illinois,17085.0,584,9.0
2020-11-01,Johnson,Illinois,17087.0,408,0.0
2020-11-01,Kane,Illinois,17089.0,18650,356.0
2020-11-01,Kankakee,Illinois,17091.0,3867,81.0
2020-11-01,Kendall,Illinois,17093.0,3083,30.0
2020-11-01,Knox,Illinois,17095.0,1467,21.0
2020-11-01,LaSalle,Illinois,17099.0,2776,69.0
2020-11-01,Lake,Illinois,17097.0,22618,522.0
2020-11-01,Lawrence,Illinois,17101.0,379,8.0
2020-11-01,Lee,Illinois,17103.0,926,2.0
2020-11-01,Livingston,Illinois,17105.0,769,12.0
2020-11-01,Logan,Illinois,17107.0,666,4.0
2020-11-01,Macon,Illinois,17115.0,3685,59.0
2020-11-01,Macoupin,Illinois,17117.0,877,11.0
2020-11-01,Madison,Illinois,17119.0,7795,160.0
2020-11-01,Marion,Illinois,17121.0,1207,25.0
2020-11-01,Marshall,Illinois,17123.0,174,3.0
2020-11-01,Mason,Illinois,17125.0,361,7.0
2020-11-01,Massac,Illinois,17127.0,172,2.0
2020-11-01,McDonough,Illinois,17109.0,828,22.0
2020-11-01,McHenry,Illinois,17111.0,7463,126.0
2020-11-01,McLean,Illinois,17113.0,4500,38.0
2020-11-01,Menard,Illinois,17129.0,193,1.0
2020-11-01,Mercer,Illinois,17131.0,339,6.0
2020-11-01,Monroe,Illinois,17133.0,1068,32.0
2020-11-01,Montgomery,Illinois,17135.0,687,16.0
2020-11-01,Morgan,Illinois,17137.0,1064,27.0
2020-11-01,Moultrie,Illinois,17139.0,496,6.0
2020-11-01,Ogle,Illinois,17141.0,1428,8.0
2020-11-01,Peoria,Illinois,17143.0,5083,79.0
2020-11-01,Perry,Illinois,17145.0,507,16.0
2020-11-01,Piatt,Illinois,17147.0,290,2.0
2020-11-01,Pike,Illinois,17149.0,441,8.0
2020-11-01,Pope,Illinois,17151.0,45,1.0
2020-11-01,Pulaski,Illinois,17153.0,247,1.0
2020-11-01,Putnam,Illinois,17155.0,107,0.0
2020-11-01,Randolph,Illinois,17157.0,1403,15.0
2020-11-01,Richland,Illinois,17159.0,355,18.0
2020-11-01,Rock Island,Illinois,17161.0,4674,103.0
2020-11-01,Saline,Illinois,17165.0,653,11.0
2020-11-01,Sangamon,Illinois,17167.0,4638,66.0
2020-11-01,Schuyler,Illinois,17169.0,101,1.0
2020-11-01,Scott,Illinois,17171.0,116,0.0
2020-11-01,Shelby,Illinois,17173.0,770,12.0
2020-11-01,St. Clair,Illinois,17163.0,9431,224.0
2020-11-01,Stark,Illinois,17175.0,102,3.0
2020-11-01,Stephenson,Illinois,17177.0,1242,9.0
2020-11-01,Tazewell,Illinois,17179.0,3034,60.0
2020-11-01,Union,Illinois,17181.0,821,25.0
2020-11-01,Unknown,Illinois,,6061,278.0
2020-11-01,Vermilion,Illinois,17183.0,1974,12.0
2020-11-01,Wabash,Illinois,17185.0,264,6.0
2020-11-01,Warren,Illinois,17187.0,570,9.0
2020-11-01,Washington,Illinois,17189.0,353,2.0
2020-11-01,Wayne,Illinois,17191.0,546,18.0
2020-11-01,White,Illinois,17193.0,299,5.0
2020-11-01,Whiteside,Illinois,17195.0,1902,31.0
2020-11-01,Will,Illinois,17197.0,20657,445.0
2020-11-01,Williamson,Illinois,17199.0,2062,61.0
2020-11-01,Winnebago,Illinois,17201.0,11638,190.0
2020-11-01,Woodford,Illinois,17203.0,781,18.0
2020-12-01,Adams,Illinois,17001.0,4901,50.0
2020-12-01,Alexander,Illinois,17003.0,265,2.0
2020-12-01,Bond,Illinois,17005.0,1086,10.0
2020-12-01,Boone,Illinois,17007.0,3998,33.0
2020-12-01,Brown,Illinois,17009.0,330,5.0
2020-12-01,Bureau,Illinois,17011.0,2163,44.0
2020-12-01,Calhoun,Illinois,17013.0,262,0.0
2020-12-01,Carroll,Illinois,17015.0,1084,25.0
2020-12-01,Cass,Illinois,17017.0,992,23.0
2020-12-01,Champaign,Illinois,17019.0,11030,60.0
2020-12-01,Christian,Illinois,17021.0,1914,44.0
2020-12-01,Clark,Illinois,17023.0,815,20.0
2020-12-01,Clay,Illinois,17025.0,873,21.0
2020-12-01,Clinton,Illinois,17027.0,3380,61.0
2020-12-01,Coles,Illinois,17029.0,3369,59.0
2020-12-01,Cook,Illinois,17031.0,310722,6695.0
2020-12-01,Crawford,Illinois,17033.0,1150,13.0
2020-12-01,Cumberland,Illinois,17035.0,631,16.0
2020-12-01,De Witt,Illinois,17039.0,637,18.0
2020-12-01,DeKalb,Illinois,17037.0,5237,48.0
2020-12-01,Douglas,Illinois,17041.0,1385,16.0
2020-12-01,DuPage,Illinois,17043.0,47179,797.0
2020-12-01,Edgar,Illinois,17045.0,843,15.0
2020-12-01,Edwards,Illinois,17047.0,228,3.0
2020-12-01,Effingham,Illinois,17049.0,2860,22.0
2020-12-01,Fayette,Illinois,17051.0,1812,31.0
2020-12-01,Ford,Illinois,17053.0,781,24.0
2020-12-01,Franklin,Illinois,17055.0,2109,26.0
2020-12-01,Fulton,Illinois,17057.0,1510,13.0
2020-12-01,Gallatin,Illinois,17059.0,196,3.0
2020-12-01,Greene,Illinois,17061.0,850,31.0
2020-12-01,Grundy,Illinois,17063.0,2882,21.0
2020-12-01,Hamilton,Illinois,17065.0,399,3.0
2020-12-01,Hancock,Illinois,17067.0,981,14.0
2020-12-01,Hardin,Illinois,17069.0,160,1.0
2020-12-01,Henderson,Illinois,17071.0,299,1.0
2020-12-01,Henry,Illinois,17073.0,2746,15.0
2020-12-01,Iroquois,Illinois,17075.0,1744,27.0
2020-12-01,Jackson,Illinois,17077.0,2752,36.0
2020-12-01,Jasper,Illinois,17079.0,675,11.0
2020-12-01,Jefferson,Illinois,17081.0,1941,59.0
2020-12-01,Jersey,Illinois,17083.0,1320,24.0
2020-12-01,Jo Daviess,Illinois,17085.0,1094,18.0
2020-12-01,Johnson,Illinois,17087.0,737,6.0
2020-12-01,Kane,Illinois,17089.0,32533,472.0
2020-12-01,Kankakee,Illinois,17091.0,8912,120.0
2020-12-01,Kendall,Illinois,17093.0,6495,49.0
2020-12-01,Knox,Illinois,17095.0,2890,68.0
2020-12-01,LaSalle,Illinois,17099.0,6274,139.0
2020-12-01,Lake,Illinois,17097.0,38073,641.0
2020-12-01,Lawrence,Illinois,17101.0,1118,12.0
2020-12-01,Lee,Illinois,17103.0,2046,36.0
2020-12-01,Livingston,Illinois,17105.0,2312,29.0
2020-12-01,Logan,Illinois,17107.0,1784,16.0
2020-12-01,Macon,Illinois,17115.0,6669,135.0
2020-12-01,Macoupin,Illinois,17117.0,2321,20.0
2020-12-01,Madison,Illinois,17119.0,14832,262.0
2020-12-01,Marion,Illinois,17121.0,2558,54.0
2020-12-01,Marshall,Illinois,17123.0,421,6.0
2020-12-01,Mason,Illinois,17125.0,749,22.0
2020-12-01,Massac,Illinois,17127.0,610,3.0
2020-12-01,McDonough,Illinois,17109.0,1609,42.0
2020-12-01,McHenry,Illinois,17111.0,14655,161.0
2020-12-01,McLean,Illinois,17113.0,8711,59.0
2020-12-01,Menard,Illinois,17129.0,486,1.0
2020-12-01,Mercer,Illinois,17131.0,773,11.0
2020-12-01,Monroe,Illinois,17133.0,2126,47.0
2020-12-01,Montgomery,Illinois,17135.0,1189,18.0
2020-12-01,Morgan,Illinois,17137.0,2280,51.0
2020-12-01,Moultrie,Illinois,17139.0,929,10.0
2020-12-01,Ogle,Illinois,17141.0,2923,41.0
2020-12-01,Peoria,Illinois,17143.0,9446,135.0
2020-12-01,Perry,Illinois,17145.0,1128,28.0
2020-12-01,Piatt,Illinois,17147.0,808,5.0
2020-12-01,Pike,Illinois,17149.0,1041,27.0
2020-12-01,Pope,Illinois,17151.0,105,1.0
2020-12-01,Pulaski,Illinois,17153.0,438,2.0
2020-12-01,Putnam,Illinois,17155.0,250,0.0
2020-12-01,Randolph,Illinois,17157.0,2305,26.0
2020-12-01,Richland,Illinois,17159.0,818,19.0
2020-12-01,Rock Island,Illinois,17161.0,8750,151.0
2020-12-01,Saline,Illinois,17165.0,1133,27.0
2020-12-01,Sangamon,Illinois,17167.0,10383,106.0
2020-12-01,Schuyler,Illinois,17169.0,290,1.0
2020-12-01,Scott,Illinois,17171.0,244,0.0
2020-12-01,Shelby,Illinois,17173.0,1407,26.0
2020-12-01,St. Clair,Illinois,17163.0,15207,262.0
2020-12-01,Stark,Illinois,17175.0,274,4.0
2020-12-01,Stephenson,Illinois,17177.0,2509,36.0
2020-12-01,Tazewell,Illinois,17179.0,7094,109.0
2020-12-01,Union,Illinois,17181.0,1209,28.0
2020-12-01,Vermilion,Illinois,17183.0,4057,54.0
2020-12-01,Wabash,Illinois,17185.0,608,8.0
2020-12-01,Warren,Illinois,17187.0,1120,22.0
2020-12-01,Washington,Illinois,17189.0,726,2.0
2020-12-01,Wayne,Illinois,17191.0,925,33.0
2020-12-01,White,Illinois,17193.0,639,10.0
2020-12-01,Whiteside,Illinois,17195.0,3952,121.0
2020-12-01,Will,Illinois,17197.0,40092,567.0
2020-12-01,Williamson,Illinois,17199.0,3717,83.0
2020-12-01,Winnebago,Illinois,17201.0,19376,264.0
2020-12-01,Woodford,Illinois,17203.0,1859,29.0
2021-01-01,Adams,Illinois,17001.0,6582,82.0
2021-01-01,Alexander,Illinois,17003.0,341,7.0
2021-01-01,Bond,Illinois,17005.0,1554,16.0
2021-01-01,Boone,Illinois,17007.0,5070,72.0
2021-01-01,Brown,Illinois,17009.0,451,11.0
2021-01-01,Bureau,Illinois,17011.0,2813,72.0
2021-01-01,Calhoun,Illinois,17013.0,381,4.0
2021-01-01,Carroll,Illinois,17015.0,1333,31.0
2021-01-01,Cass,Illinois,17017.0,1586,29.0
2021-01-01,Champaign,Illinois,17019.0,13954,88.0
2021-01-01,Christian,Illinois,17021.0,2600,66.0
2021-01-01,Clark,Illinois,17023.0,1212,24.0
2021-01-01,Clay,Illinois,17025.0,1198,36.0
2021-01-01,Clinton,Illinois,17027.0,4485,80.0
2021-01-01,Coles,Illinois,17029.0,4294,71.0
2021-01-01,Cook,Illinois,17031.0,393652,8285.0
2021-01-01,Crawford,Illinois,17033.0,1578,31.0
2021-01-01,Cumberland,Illinois,17035.0,937,25.0
2021-01-01,De Witt,Illinois,17039.0,915,25.0
2021-01-01,DeKalb,Illinois,17037.0,6768,81.0
2021-01-01,Douglas,Illinois,17041.0,1854,28.0
2021-01-01,DuPage,Illinois,17043.0,61805,1030.0
2021-01-01,Edgar,Illinois,17045.0,1344,42.0
2021-01-01,Edwards,Illinois,17047.0,397,6.0
2021-01-01,Effingham,Illinois,17049.0,3860,57.0
2021-01-01,Fayette,Illinois,17051.0,2664,49.0
2021-01-01,Ford,Illinois,17053.0,1227,43.0
2021-01-01,Franklin,Illinois,17055.0,3362,56.0
2021-01-01,Fulton,Illinois,17057.0,2342,31.0
2021-01-01,Gallatin,Illinois,17059.0,330,4.0
2021-01-01,Greene,Illinois,17061.0,1115,41.0
2021-01-01,Grundy,Illinois,17063.0,3859,47.0
2021-01-01,Hamilton,Illinois,17065.0,601,10.0
2021-01-01,Hancock,Illinois,17067.0,1316,30.0
2021-01-01,Hardin,Illinois,17069.0,217,7.0
2021-01-01,Henderson,Illinois,17071.0,397,13.0
2021-01-01,Henry,Illinois,17073.0,3692,62.0
2021-01-01,Iroquois,Illinois,17075.0,2323,51.0
2021-01-01,Jackson,Illinois,17077.0,3650,60.0
2021-01-01,Jasper,Illinois,17079.0,894,14.0
2021-01-01,Jefferson,Illinois,17081.0,2926,82.0
2021-01-01,Jersey,Illinois,17083.0,1972,42.0
2021-01-01,Jo Daviess,Illinois,17085.0,1388,24.0
2021-01-01,Johnson,Illinois,17087.0,982,15.0
2021-01-01,Kane,Illinois,17089.0,41511,604.0
2021-01-01,Kankakee,Illinois,17091.0,10717,159.0
2021-01-01,Kendall,Illinois,17093.0,8771,73.0
2021-01-01,Knox,Illinois,17095.0,4059,126.0
2021-01-01,LaSalle,Illinois,17099.0,8363,230.0
2021-01-01,Lake,Illinois,17097.0,48300,818.0
2021-01-01,Lawrence,Illinois,17101.0,1985,27.0
2021-01-01,Lee,Illinois,17103.0,2707,64.0
2021-01-01,Livingston,Illinois,17105.0,3140,58.0
2021-01-01,Logan,Illinois,17107.0,2705,51.0
2021-01-01,Macon,Illinois,17115.0,7959,170.0
2021-01-01,Macoupin,Illinois,17117.0,3273,79.0
2021-01-01,Madison,Illinois,17119.0,21054,389.0
2021-01-01,Marion,Illinois,17121.0,3548,103.0
2021-01-01,Marshall,Illinois,17123.0,578,9.0
2021-01-01,Mason,Illinois,17125.0,1026,38.0
2021-01-01,Massac,Illinois,17127.0,893,28.0
2021-01-01,McDonough,Illinois,17109.0,1978,46.0
2021-01-01,McHenry,Illinois,17111.0,19128,217.0
2021-01-01,McLean,Illinois,17113.0,11621,115.0
2021-01-01,Menard,Illinois,17129.0,729,8.0
2021-01-01,Mercer,Illinois,17131.0,1069,24.0
2021-01-01,Monroe,Illinois,17133.0,3135,59.0
2021-01-01,Montgomery,Illinois,17135.0,2166,24.0
2021-01-01,Morgan,Illinois,17137.0,3060,82.0
2021-01-01,Moultrie,Illinois,17139.0,1260,27.0
2021-01-01,Ogle,Illinois,17141.0,4102,65.0
2021-01-01,Peoria,Illinois,17143.0,13172,201.0
2021-01-01,Perry,Illinois,17145.0,2185,52.0
2021-01-01,Piatt,Illinois,17147.0,1046,8.0
2021-01-01,Pike,Illinois,17149.0,1395,41.0
2021-01-01,Pope,Illinois,17151.0,196,1.0
2021-01-01,Pulaski,Illinois,17153.0,560,3.0
2021-01-01,Putnam,Illinois,17155.0,319,0.0
2021-01-01,Randolph,Illinois,17157.0,3324,47.0
2021-01-01,Richland,Illinois,17159.0,1309,37.0
2021-01-01,Rock Island,Illinois,17161.0,11014,259.0
2021-01-01,Saline,Illinois,17165.0,1764,40.0
2021-01-01,Sangamon,Illinois,17167.0,13219,197.0
2021-01-01,Schuyler,Illinois,17169.0,543,14.0
2021-01-01,Scott,Illinois,17171.0,327,1.0
2021-01-01,Shelby,Illinois,17173.0,1793,34.0
2021-01-01,St. Clair,Illinois,17163.0,21160,353.0
2021-01-01,Stark,Illinois,17175.0,449,20.0
2021-01-01,Stephenson,Illinois,17177.0,3242,62.0
2021-01-01,Tazewell,Illinois,17179.0,10431,197.0
2021-01-01,Union,Illinois,17181.0,1697,31.0
2021-01-01,Vermilion,Illinois,17183.0,6429,90.0
2021-01-01,Wabash,Illinois,17185.0,1048,13.0
2021-01-01,Warren,Illinois,17187.0,1496,36.0
2021-01-01,Washington,Illinois,17189.0,1225,24.0
2021-01-01,Wayne,Illinois,17191.0,1336,41.0
2021-01-01,White,Illinois,17193.0,1122,27.0
2021-01-01,Whiteside,Illinois,17195.0,4982,160.0
2021-01-01,Will,Illinois,17197.0,52293,780.0
2021-01-01,Williamson,Illinois,17199.0,5316,106.0
2021-01-01,Winnebago,Illinois,17201.0,24019,373.0
2021-01-01,Woodford,Illinois,17203.0,2818,58.0
2021-02-01,Adams,Illinois,17001.0,7733,136.0
2021-02-01,Alexander,Illinois,17003.0,416,8.0
2021-02-01,Bond,Illinois,17005.0,1809,27.0
2021-02-01,Boone,Illinois,17007.0,5724,82.0
2021-02-01,Brown,Illinois,17009.0,641,12.0
2021-02-01,Bureau,Illinois,17011.0,3121,85.0
2021-02-01,Calhoun,Illinois,17013.0,453,5.0
2021-02-01,Carroll,Illinois,17015.0,1504,33.0
2021-02-01,Cass,Illinois,17017.0,1834,31.0
2021-02-01,Champaign,Illinois,17019.0,16421,110.0
2021-02-01,Christian,Illinois,17021.0,3124,80.0
2021-02-01,Clark,Illinois,17023.0,1592,36.0
2021-02-01,Clay,Illinois,17025.0,1375,43.0
2021-02-01,Clinton,Illinois,17027.0,5325,92.0
2021-02-01,Coles,Illinois,17029.0,4900,88.0
2021-02-01,Cook,Illinois,17031.0,454485,9433.0
2021-02-01,Crawford,Illinois,17033.0,1895,37.0
